,Tanggal,Temperatur minimum (°C),Temperatur maksimum (°C),Temperatur rata-rata (°C),Kelembapan rata-rata (%),Curah hujan (mm),Lamanya penyinaran matahari (jam),Kecepatan angin maksimum (m/s),Kecepatan angin rata-rata (m/s),Label,season_Musim Hujan
4496,2020-04-23,24.5,33.3,27.8,82.0,1.4,2.2333333333333334,5.0,3.0,0,0
4497,2020-04-24,24.2,32.4,26.9,85.0,1.7,3.466666666666667,6.0,2.0,0,0
4498,2020-04-25,21.3,32.0,26.2,81.0,2.0,4.7,3.0,1.0,0,0
4499,2020-04-26,23.6,32.4,26.5,86.0,11.7,4.6,8.0,1.0,0,0
4500,2020-04-27,24.2,31.0,26.3,90.0,21.4,6.3,4.0,1.0,1,0
4501,2020-04-28,22.9,31.0,25.3,90.0,12.5,2.3,5.0,2.0,1,0
4502,2020-04-29,22.6,32.3,26.0,86.0,55.2,1.5,8.0,1.0,0,0
4503,2020-04-30,24.5,30.2,26.2,89.0,40.5,6.7,4.0,1.0,0,0
4504,2020-05-01,23.0,30.7,25.3,92.0,25.8,1.6,6.0,2.0,0,0
4505,2020-05-02,22.4,29.2,25.4,88.0,108.0,0.0,3.0,1.0,0,0
4506,2020-05-03,22.799999999999997,31.6,26.1,89.0,0.8,0.0,4.0,1.0,0,0
4507,2020-05-04,23.2,29.6,26.6,86.5,0.6,0.0,5.0,1.0,0,0
4508,2020-05-05,23.0,32.7,27.1,84.0,26.8,0.0,5.0,3.0,0,0
4509,2020-05-06,23.8,32.5,26.4,86.0,53.0,8.5,4.0,2.0,0,0
4510,2020-05-07,23.4,33.0,28.0,77.0,11.0,7.2,4.0,1.0,0,0
4511,2020-05-08,23.666666666666664,33.2,27.8,80.0,8.5,9.4,4.0,1.0,0,0
4512,2020-05-09,23.933333333333334,29.0,26.4,88.0,6.0,3.6,5.0,1.0,0,0
4513,2020-05-10,24.2,32.0,27.0,87.0,3.5,0.0,5.0,2.0,0,0
4514,2020-05-11,24.2,32.7,26.2,88.0,1.0,4.8,6.0,2.0,0,0
4515,2020-05-12,23.8,33.4,27.0,85.0,15.0,2.4,4.0,1.0,0,0
4516,2020-05-13,24.4,31.8,27.7,84.0,2.5,8.0,4.0,1.0,0,0
4517,2020-05-14,23.6,32.9,27.65,82.0,5.76,2.2,5.0,2.0,0,0
4518,2020-05-15,23.0,32.6,27.6,80.0,9.02,8.4,5.0,2.0,0,0
4519,2020-05-16,22.4,33.5,27.3,78.0,12.280000000000001,9.2,4.0,1.0,0,0
4520,2020-05-17,23.8,33.0,26.8,82.0,15.540000000000001,9.2,5.0,1.0,0,0
4521,2020-05-18,23.7,32.7,25.9,91.0,18.8,7.0,5.0,1.0,1,0
4522,2020-05-19,24.049999999999997,32.4,26.35,89.0,68.9,2.3,4.0,1.0,0,0
4523,2020-05-20,24.4,32.6,26.8,87.0,63.98571428571429,6.2,6.0,3.0,0,0
4524,2020-05-21,24.0,32.800000000000004,27.25,85.0,59.07142857142858,4.9,4.5,2.0,0,0
4525,2020-05-22,23.6,33.0,27.7,83.0,54.15714285714286,3.6,3.0,1.0,0,0
4526,2020-05-23,24.2,33.2,27.9,75.0,49.24285714285715,9.5,8.0,2.0,0,0
4527,2020-05-24,22.5,34.1,27.35,79.5,44.32857142857143,8.65,6.0,3.0,0,0
4528,2020-05-25,23.0,33.4,26.8,84.0,39.41428571428571,7.8,4.0,1.0,0,0
4529,2020-05-26,23.2,32.0,26.7,84.0,34.5,6.2,3.0,1.0,0,0
4530,2020-05-27,23.8,32.0,27.1,82.0,17.4,4.1,4.0,1.0,0,0
4531,2020-05-28,23.7,32.0,27.3,84.0,0.3,8.9,4.0,2.0,0,0
4532,2020-05-29,24.2,33.1,26.9,86.0,7.5,3.2,5.0,2.0,0,0
4533,2020-05-30,22.7,32.7,26.6,83.0,2.8,6.9,4.0,2.0,0,0
4534,2020-05-31,24.0,32.45,27.7,82.0,0.0,8.1,3.0,2.0,0,0
4535,2020-06-01,23.4,32.2,26.5,82.0,0.1,5.7,5.0,2.0,0,0
4536,2020-06-02,23.6,33.2,26.0,84.0,0.2,7.4,5.0,3.0,0,0
4537,2020-06-03,23.8,32.4,27.3,82.0,10.8,5.9,9.0,2.0,1,0
4538,2020-06-04,23.0,32.6,27.2,78.0,8.233333333333334,9.0,5.0,2.0,0,0
4539,2020-06-05,22.8,31.7,27.15,80.5,5.666666666666667,5.6,4.0,2.0,1,0
4540,2020-06-06,23.2,32.2,27.1,83.0,3.1,3.4,3.0,1.0,0,0
4541,2020-06-07,23.4,32.8,26.1,84.0,6.700000000000001,8.3,4.0,2.0,0,0
4542,2020-06-08,23.6,31.8,26.5,85.0,10.3,6.6,5.0,1.0,0,0
4543,2020-06-09,22.4,32.0,26.4,86.0,9.5,5.6,6.0,1.0,0,0
4544,2020-06-10,22.6,32.2,26.7,81.0,6.25,5.8,3.0,2.0,0,0
4545,2020-06-11,23.8,32.4,26.6,88.0,3.0,8.8,5.0,1.0,0,0
4546,2020-06-12,23.4,32.0,27.6,80.0,3.0,6.0,3.0,2.0,0,0
4547,2020-06-13,22.5,32.7,26.4,84.0,19.1,7.9,5.0,2.0,0,0
4548,2020-06-14,22.8,33.4,27.4,78.0,36.7,8.8,3.0,1.0,0,0
4549,2020-06-15,23.200000000000003,31.9,27.2,86.0,0.2,9.5,5.0,2.0,0,0
4550,2020-06-16,23.6,32.2,27.25,82.0,14.674999999999999,2.3,4.0,1.0,1,0
4551,2020-06-17,22.8,33.3,27.3,78.0,29.15,8.5,5.0,2.0,0,0
4552,2020-06-18,23.1,32.9,26.0,85.0,43.625,8.5,5.0,2.0,1,0
4553,2020-06-19,23.2,30.2,26.0,89.0,58.1,7.1,3.0,1.0,0,0
4554,2020-06-20,22.2,33.3,27.0,81.0,0.1,2.0,5.0,2.0,0,0
4555,2020-06-21,22.8,31.8,26.4,79.0,7.299999999999999,8.8,3.0,1.0,0,0
4556,2020-06-22,22.8,31.0,25.3,86.0,14.499999999999998,6.5,6.0,2.0,0,0
4557,2020-06-23,22.8,31.5,26.7,83.0,21.7,3.7,6.0,2.0,0,0
4558,2020-06-24,22.0,31.4,25.7,86.0,61.5,6.8,3.0,2.0,0,0
4559,2020-06-25,22.5,32.5,27.0,80.0,43.96666666666667,6.7,4.0,1.0,0,0
4560,2020-06-26,23.0,32.4,27.2,84.0,26.43333333333333,9.1,4.0,2.0,0,0
4561,2020-06-27,23.0,31.8,26.7,82.0,8.9,8.5,4.0,1.0,0,0
4562,2020-06-28,23.8,31.8,27.2,83.0,10.583333333333334,8.05,3.0,2.0,0,0
4563,2020-06-29,23.3,32.9,27.7,74.0,12.266666666666667,7.6,4.0,2.0,0,0
4564,2020-06-30,22.8,33.0,27.3,77.0,13.95,7.5,4.0,2.0,0,0
4565,2020-07-01,22.8,33.0,26.8,78.0,15.633333333333333,9.8,3.0,1.0,0,0
4566,2020-07-02,23.5,31.2,24.7,90.0,17.316666666666666,9.2,5.0,2.0,0,0
4567,2020-07-03,22.35,31.7,26.5,82.0,19.0,2.0,4.0,2.0,0,0
4568,2020-07-04,21.2,29.5,26.0,88.0,32.7,2.6,4.0,1.0,0,0
4569,2020-07-05,21.4,31.5,25.7,79.0,30.233333333333334,0.1,5.0,2.0,0,0
4570,2020-07-06,20.4,32.0,25.0,83.0,27.76666666666667,10.2,4.0,1.0,0,0
4571,2020-07-07,22.2,32.0,26.5,81.0,25.3,6.3,3.0,1.0,0,0
4572,2020-07-08,23.2,31.5,25.7,87.0,37.95,7.1,5.0,3.0,0,0
4573,2020-07-09,21.0,31.4,25.2,84.0,50.6,6.4,4.0,2.0,0,0
4574,2020-07-10,22.2,31.7,25.6,86.0,1.0,4.5,4.0,2.0,0,0
4575,2020-07-11,22.2,32.0,27.0,77.0,0.1,2.3,4.0,1.0,0,0
4576,2020-07-12,23.5,32.6,26.2,83.0,3.5000000000000004,7.2,5.0,3.0,1,0
4577,2020-07-13,22.9,31.5,26.5,83.0,6.9,8.1,4.0,1.0,0,0
4578,2020-07-14,22.8,31.0,25.8,87.0,1.1,5.4,4.0,1.0,0,0
4579,2020-07-15,23.0,30.0,25.9,88.0,6.8,4.8,4.0,1.0,0,0
4580,2020-07-16,23.2,30.4,26.5,83.0,3.4,0.0,4.0,1.0,0,0
4581,2020-07-17,21.8,32.6,26.2,82.0,0.0,0.5,4.0,2.0,0,0
4582,2020-07-18,22.8,33.4,26.9,78.0,0.39999999999999997,8.0,4.0,1.0,0,0
4583,2020-07-19,23.0,33.0,26.7,82.0,0.7999999999999999,8.5,3.0,1.0,0,0
4584,2020-07-20,23.2,32.3,26.2,86.0,1.2,8.1,4.0,1.0,0,0
4585,2020-07-21,22.6,32.6,26.0,86.0,11.5,7.5,4.0,2.0,0,0
4586,2020-07-22,22.6,31.8,26.8,84.0,16.5,6.7,4.0,1.0,0,0
4587,2020-07-23,22.6,33.0,26.3,83.0,12.5,8.4,4.0,1.0,0,0
4588,2020-07-24,22.8,32.6,26.8,80.0,1.1,8.2,3.0,1.0,0,0
4589,2020-07-25,22.8,32.0,26.7,76.0,0.7333333333333334,8.1,5.0,2.0,0,0
4590,2020-07-26,21.3,32.2,26.0,72.0,0.3666666666666667,7.5,5.0,2.0,0,0
4591,2020-07-27,21.4,32.8,26.1,76.0,0.0,7.9,4.0,1.0,0,0
4592,2020-07-28,21.2,32.8,25.9,78.0,0.0,9.2,4.0,1.0,0,0
4593,2020-07-29,21.2,32.7,26.0,76.0,0.0,8.3,5.0,2.0,0,0
4594,2020-07-30,22.0,31.5,26.6,74.0,0.0,8.4,4.0,2.0,0,0
4595,2020-07-31,20.8,31.8,25.7,65.0,0.0,9.2,4.0,1.0,0,0
4596,2020-08-01,20.9,32.6,25.2,73.0,0.0,10.0,5.0,1.0,0,0
4597,2020-08-02,21.0,32.4,25.9,76.0,0.0,9.5,5.0,2.0,0,0
4598,2020-08-03,21.7,33.2,26.6,75.0,0.0,9.3,4.0,2.0,0,0
4599,2020-08-04,21.8,32.4,27.2,74.0,0.0,8.8,5.0,1.0,0,0
4600,2020-08-05,22.6,32.0,26.6,79.0,0.325,2.4,4.0,2.0,0,0
4601,2020-08-06,22.5,33.0,27.0,79.0,0.65,4.550000000000001,4.0,2.0,0,0
4602,2020-08-07,22.6,33.3,26.7,80.0,0.9750000000000001,6.7,5.0,1.0,0,0
4603,2020-08-08,22.8,32.8,27.1,81.0,1.3,5.8,5.0,2.0,0,0
4604,2020-08-09,22.5,33.4,26.5,81.0,3.8,7.65,5.0,2.0,0,0
4605,2020-08-10,22.2,33.0,26.5,80.0,26.0,9.5,4.0,1.0,0,0
4606,2020-08-11,23.5,33.0,26.5,82.0,14.25,8.5,4.0,2.0,1,0
4607,2020-08-12,23.0,32.7,27.2,78.0,2.5,4.6,6.0,2.0,0,0
4608,2020-08-13,23.3,30.2,25.4,91.0,18.25,3.9,5.0,1.0,1,0
4609,2020-08-14,22.8,31.0,26.0,87.0,34.0,1.7,5.0,1.0,0,0
4610,2020-08-15,22.6,32.4,26.4,83.0,11.0,2.1,5.0,2.0,0,0
4611,2020-08-16,22.700000000000003,32.4,25.6,86.0,0.5,8.0,4.0,2.0,0,0
4612,2020-08-17,22.8,32.7,26.4,83.0,9.0,7.3,6.0,2.0,0,0
4613,2020-08-18,22.0,31.8,25.2,84.0,5.0,8.3,8.0,2.0,1,0
4614,2020-08-19,22.2,32.8,26.5,82.0,1.0,2.9,5.0,1.0,0,0
4615,2020-08-20,22.6,32.7,27.1,78.0,0.8,8.6,5.0,2.0,1,0
4616,2020-08-21,21.0,32.2,25.8,76.0,0.6,7.0,5.0,2.0,0,0
4617,2020-08-22,21.1,33.4,26.4,71.0,0.3999999999999999,10.1,6.0,2.0,0,0
4618,2020-08-23,21.4,34.0,26.6,75.0,0.19999999999999996,10.5,5.0,2.0,0,0
4619,2020-08-24,22.2,32.0,26.5,72.0,0.0,8.8,5.0,2.0,0,0
4620,2020-08-25,20.9,34.0,26.4,65.0,0.0,7.5,6.0,2.0,0,0
4621,2020-08-26,21.6,34.4,26.6,73.0,0.0,10.6,4.0,1.0,0,0
4622,2020-08-27,21.4,34.1,26.6,68.0,0.0,9.3,6.0,2.0,0,0
4623,2020-08-28,21.1,33.2,26.5,72.0,0.0,9.4,6.0,2.0,0,0
4624,2020-08-29,21.6,33.5,27.1,68.0,0.0,10.2,4.0,2.0,0,0
4625,2020-08-30,22.6,33.4,27.2,76.0,0.0,6.9,4.0,2.0,0,0
4626,2020-08-31,22.3,33.8,27.3,74.0,0.0,7.5,6.0,3.0,0,0
4627,2020-09-01,21.4,34.2,27.2,70.0,0.0,9.5,5.0,1.0,0,0
4628,2020-09-02,22.2,32.0,25.9,81.0,0.0,8.2,4.0,2.0,0,0
4629,2020-09-03,23.0,32.7,27.1,74.0,1.5,4.3,5.0,2.0,0,0
4630,2020-09-04,23.6,33.8,28.0,76.0,9.133333333333333,4.3,4.0,1.0,0,0
4631,2020-09-05,22.65,33.6,26.9,82.0,16.766666666666666,6.5,6.0,2.0,0,0
4632,2020-09-06,21.7,33.5,26.9,79.0,24.4,5.0,5.0,3.0,0,0
4633,2020-09-07,23.2,34.0,27.7,74.0,0.0,7.6,4.0,2.0,0,0
4634,2020-09-08,22.6,33.0,27.3,73.0,0.0,7.1,5.0,1.0,0,0
4635,2020-09-09,23.2,34.0,27.4,76.0,0.0,9.4,4.0,1.0,0,0
4636,2020-09-10,23.4,33.2,26.6,82.0,0.0,8.2,5.0,1.0,0,0
4637,2020-09-11,22.5,32.3,26.0,86.0,8.8,6.4,5.0,1.0,0,0
4638,2020-09-12,22.4,33.4,27.3,78.0,28.0,5.4,6.0,3.0,0,0
4639,2020-09-13,22.4,32.5,27.2,78.5,5.8,7.7,5.0,2.0,0,0
4640,2020-09-14,22.8,32.52,27.1,79.0,0.0,9.2,3.0,2.0,0,0
4641,2020-09-15,22.67142857142857,32.54,27.0,79.5,7.25,8.842857142857142,3.0714285714285716,1.9285714285714286,0,0
4642,2020-09-16,22.542857142857144,32.56,26.9,80.0,14.5,8.485714285714286,3.142857142857143,1.8571428571428572,0,0
4643,2020-09-17,22.414285714285715,32.58,26.8,80.5,21.75,8.128571428571428,3.2142857142857144,1.7857142857142858,1,0
4644,2020-09-18,22.285714285714285,32.6,26.7,81.0,29.0,7.7714285714285705,3.2857142857142856,1.7142857142857144,0,0
4645,2020-09-19,22.15714285714286,32.62,26.6,81.5,36.25,7.414285714285714,3.357142857142857,1.6428571428571428,0,0
4646,2020-09-20,22.02857142857143,32.64,26.5,82.0,43.5,7.057142857142857,3.4285714285714284,1.5714285714285714,0,0
4647,2020-09-21,21.9,32.66,26.4,82.5,50.75,6.699999999999999,3.5,1.5,1,0
4648,2020-09-22,21.771428571428572,32.68,26.3,83.0,58.0,6.3428571428571425,3.571428571428571,1.4285714285714286,0,0
4649,2020-09-23,21.642857142857142,32.699999999999996,26.2,83.5,65.25,5.985714285714286,3.642857142857143,1.3571428571428572,1,0
4650,2020-09-24,21.514285714285716,32.72,26.1,84.0,72.5,5.628571428571428,3.7142857142857144,1.2857142857142858,0,0
4651,2020-09-25,21.385714285714286,32.739999999999995,26.0,84.5,79.75,5.271428571428571,3.7857142857142856,1.2142857142857144,0,0
4652,2020-09-26,21.257142857142856,32.76,25.9,85.0,87.0,4.914285714285715,3.857142857142857,1.1428571428571428,0,0
4653,2020-09-27,21.12857142857143,32.779999999999994,25.8,85.5,94.25,4.557142857142857,3.9285714285714284,1.0714285714285716,0,0
4654,2020-09-28,21.0,32.8,25.7,86.0,101.5,4.2,4.0,1.0,1,0
4655,2020-09-29,21.2,32.6,25.8,84.0,8.0,5.8,3.0,1.0,0,0
4656,2020-09-30,22.299999999999997,33.6,27.3,74.0,0.3,7.15,4.0,1.0,0,0
4657,2020-10-01,23.4,32.5,27.4,81.0,0.0,8.5,3.0,1.0,0,1
4658,2020-10-02,22.2,32.4,25.6,85.0,0.1,6.6,12.0,3.0,1,1
4659,2020-10-03,22.6,30.6,25.5,86.0,31.1,6.2,3.0,1.0,0,1
4660,2020-10-04,21.6,32.0,26.3,84.0,19.5,2.5,4.0,2.0,0,1
4661,2020-10-05,21.5,32.2,26.2,81.0,122.9,7.6,5.0,2.0,0,1
4662,2020-10-06,21.4,32.5,25.5,82.0,0.0,5.6,4.0,2.0,0,1
4663,2020-10-07,21.75,33.2,26.9,77.0,3.0,7.5,4.0,2.0,0,1
4664,2020-10-08,22.1,32.400000000000006,25.8,80.0,6.8,8.9,5.0,2.0,1,1
4665,2020-10-09,22.8,31.6,25.4,90.0,39.2,5.9,3.0,1.0,0,1
4666,2020-10-10,22.5,30.4,25.6,90.0,37.3,2.5,3.0,1.0,1,1
4667,2020-10-11,22.4,31.8,27.0,81.0,40.9,1.2,5.0,2.0,0,1
4668,2020-10-12,22.6,33.0,27.7,79.0,27.699999999999996,4.1,4.0,1.0,0,1
4669,2020-10-13,23.0,32.4,26.4,82.0,14.499999999999996,6.5,5.0,1.0,0,1
4670,2020-10-14,23.0,33.6,27.7,78.0,1.3,6.7,3.0,1.0,0,1
4671,2020-10-15,23.0,33.4,27.2,80.0,5.8,9.0,5.0,2.0,1,1
4672,2020-10-16,23.0,33.3,26.4,83.0,2.9,3.6,4.0,1.0,0,1
4673,2020-10-17,23.0,32.4,27.0,82.0,5.5,5.3,4.0,2.0,0,1
4674,2020-10-18,23.4,31.4,25.9,86.0,12.0,7.0,5.0,2.0,0,1
4675,2020-10-19,23.0,31.8,25.799999999999997,86.0,12.6,4.6,3.0,1.0,0,1
4676,2020-10-20,22.2,32.2,25.7,86.0,4.6,5.4,4.0,2.0,1,1
4677,2020-10-21,22.4,32.3,26.0,87.0,113.3,5.2,5.0,1.0,1,1
4678,2020-10-22,22.7,30.5,26.4,86.0,4.8,4.8,3.0,2.0,0,1
4679,2020-10-23,23.0,31.6,26.166666666666664,86.33333333333333,1.9,1.7,3.0,1.0,0,1
4680,2020-10-24,22.4,32.6,25.933333333333334,86.66666666666667,0.5,3.1,10.0,2.0,1,1
4681,2020-10-25,22.299999999999997,31.3,25.7,87.0,75.1,7.5,5.0,2.0,1,1
4682,2020-10-26,22.2,31.4,25.6,89.0,6.0,5.2,4.0,1.0,0,1
4683,2020-10-27,22.7,30.0,25.4,90.0,13.5,3.3,4.0,2.0,0,1
4684,2020-10-28,22.0,32.0,26.35,86.5,3.0,1.2,4.0,1.0,0,1
4685,2020-10-29,23.2,32.4,27.3,83.0,16.6,7.3,5.0,1.0,0,1
4686,2020-10-30,23.0,31.85,26.700000000000003,85.5,0.5,8.3,5.0,3.0,0,1
4687,2020-10-31,22.9,31.3,26.1,88.0,3.0,1.2,4.0,1.0,1,1
4688,2020-11-01,22.8,29.9,24.7,92.0,19.5,4.7,4.0,2.0,0,1
4689,2020-11-02,22.4,31.3,25.7,87.0,1.8,3.2,4.0,1.0,1,1
4690,2020-11-03,22.6,32.0,25.4,84.0,0.4,2.4,5.0,1.0,0,1
4691,2020-11-04,21.8,32.2,25.9,85.0,4.5,6.5,3.0,2.0,0,1
4692,2020-11-05,22.6,28.3,25.5,90.0,6.8,6.0,3.0,1.0,0,1
4693,2020-11-06,24.1,32.1,27.3,83.0,6.1,5.4,4.0,2.0,0,1
4694,2020-11-07,22.6,32.7,25.6,88.0,7.2,4.8,5.0,2.0,0,1
4695,2020-11-08,22.4,31.4,24.6,91.0,8.3,5.7,6.0,1.0,0,1
4696,2020-11-09,21.0,33.2,27.0,73.0,0.1,4.8,5.0,2.0,0,1
4697,2020-11-10,23.5,33.0,26.85,78.0,0.2,8.8,4.0,1.0,0,1
4698,2020-11-11,22.2,33.0,26.7,83.0,33.0,7.2,6.0,2.0,0,1
4699,2020-11-12,23.6,33.0,27.2,82.0,13.0,7.6,4.0,1.0,0,1
4700,2020-11-13,22.5,33.0,28.2,76.0,14.566666666666666,6.0,4.0,1.0,0,1
4701,2020-11-14,23.6,33.8,27.3,81.0,16.133333333333333,9.8,5.0,3.0,1,1
4702,2020-11-15,23.2,32.6,27.4,80.0,17.7,6.1,6.0,2.0,0,1
4703,2020-11-16,23.2,33.6,28.2,78.0,20.766666666666666,7.5,6.0,2.0,0,1
4704,2020-11-17,23.049999999999997,33.666666666666664,28.0,78.0,23.833333333333332,3.75,4.5,1.5,0,1
4705,2020-11-18,22.9,33.733333333333334,27.8,78.0,26.9,0.0,3.0,1.0,1,1
4706,2020-11-19,23.5,33.8,27.6,78.0,19.433333333333334,2.3,5.0,2.0,1,1
4707,2020-11-20,24.1,32.7,27.2,84.0,11.966666666666667,8.2,5.0,1.0,0,1
4708,2020-11-21,22.8,32.1,25.8,89.0,4.5,6.0,6.0,1.0,1,1
4709,2020-11-22,22.9,31.5,25.4,88.0,32.2,3.0,4.0,1.0,1,1
4710,2020-11-23,23.0,30.4,25.7,88.0,16.900000000000002,0.0,4.0,1.0,0,1
4711,2020-11-24,22.8,32.099999999999994,26.75,82.5,1.6,1.0,3.0,1.0,0,1
4712,2020-11-25,22.6,33.8,27.8,77.0,2.84,4.7,4.0,3.0,0,1
4713,2020-11-26,22.5,33.4,27.7,76.0,4.08,8.6,4.0,2.0,0,1
4714,2020-11-27,22.6,32.8,27.4,73.0,5.319999999999999,9.1,5.0,1.0,1,1
4715,2020-11-28,22.8,31.9,26.9,77.5,6.559999999999999,3.6,4.0,1.0,0,1
4716,2020-11-29,22.8,31.0,26.4,82.0,7.8,4.0,9.0,3.0,0,1
4717,2020-11-30,22.8,29.3,24.8,92.0,5.1,1.0,4.0,1.0,0,1
4718,2020-12-01,22.5,31.9,26.7,83.0,1.7,1.3,5.0,2.0,0,1
4719,2020-12-02,23.2,33.2,28.5,74.0,5.449999999999999,6.3,4.0,1.0,0,1
4720,2020-12-03,22.2,30.0,25.3,87.0,9.2,9.4,3.0,1.0,0,1
4721,2020-12-04,22.5,31.0,26.8,76.0,12.2,1.0,5.0,2.0,0,1
4722,2020-12-05,22.8,28.2,25.7,83.0,1.7,4.2,5.0,2.0,1,1
4723,2020-12-06,23.1,26.5,24.1,94.0,6.6,0.5,4.0,2.0,1,1
4724,2020-12-07,22.2,28.0,24.1,92.0,38.2,0.0,4.0,1.0,0,1
4725,2020-12-08,22.2,31.4,26.2,82.0,3.9,0.0,5.0,2.0,0,1
4726,2020-12-09,22.233333333333334,29.4,25.8,85.0,0.4,7.2,6.0,2.0,0,1
4727,2020-12-10,22.266666666666666,28.6,25.5,88.0,3.1,2.1,3.0,1.0,0,1
4728,2020-12-11,22.3,29.4,25.6,87.0,0.1,0.0,3.0,2.0,1,1
4729,2020-12-12,22.6,29.3,25.3,85.0,12.6,1.5,5.0,2.0,0,1
4730,2020-12-13,22.8,29.5,25.5,80.0,10.879999999999999,0.6,5.0,2.0,0,1
4731,2020-12-14,23.0,31.0,26.6,80.0,9.16,1.0,4.0,1.0,0,1
4732,2020-12-15,22.4,31.0,25.5,84.0,7.4399999999999995,2.0,4.0,1.0,0,1
4733,2020-12-16,23.2,31.0,26.5,84.0,5.72,1.7,4.0,2.0,0,1
4734,2020-12-17,22.6,30.8,25.7,83.0,4.0,0.3,6.0,2.0,0,1
4735,2020-12-18,22.8,30.2,25.9,86.0,5.2,0.0,3.0,1.0,0,1
4736,2020-12-19,21.8,30.4,26.0,78.0,2.2,1.7,7.0,1.0,0,1
4737,2020-12-20,22.25,30.0,25.5,83.0,0.1,5.2,3.0,1.0,0,1
4738,2020-12-21,22.7,29.8,25.5,85.0,17.3,1.9,7.0,2.0,0,1
4739,2020-12-22,22.049999999999997,30.400000000000002,25.2,90.0,9.600000000000001,0.95,5.0,1.0,0,1
4740,2020-12-23,21.4,31.0,26.4,86.0,1.9,0.0,3.0,1.0,0,1
4741,2020-12-24,21.799999999999997,31.6,24.9,91.0,26.0,3.0,4.0,1.0,0,1
4742,2020-12-25,22.2,31.5,26.3,83.0,3.0,2.6,4.0,1.0,0,1
4743,2020-12-26,22.4,31.2,26.5,82.0,2.033333333333333,4.8,5.0,2.0,0,1
4744,2020-12-27,22.8,31.8,26.5,84.0,1.0666666666666667,1.5,3.0,1.0,0,1
4745,2020-12-28,22.8,30.8,26.3,83.0,0.1,5.6,4.0,1.0,0,1
4746,2020-12-29,23.3,28.8,25.6,86.0,0.2,4.0,4.0,1.0,0,1
4747,2020-12-30,22.8,30.4,25.9,84.0,0.1,0.0,4.0,1.0,0,1
4748,2020-12-31,23.0,28.4,25.8,83.0,0.0,0.2,5.0,2.0,0,1
4749,2021-01-01,22.6,30.4,25.9,84.0,1.2,0.2,5.0,1.0,0,1
4750,2021-01-02,22.2,31.7,26.1,81.0,2.4,4.3,3.0,1.0,0,1
4751,2021-01-03,22.0,31.9,25.6,88.0,21.7,2.0,3.0,1.0,1,1
4752,2021-01-04,21.8,29.5,25.4,87.0,41.0,2.1,5.0,1.0,0,1
4753,2021-01-05,21.6,29.333333333333332,24.4,90.0,0.2,0.1,3.0,1.0,0,1
4754,2021-01-06,21.8,29.166666666666668,23.8,96.0,0.2,0.0,4.0,1.0,1,1
4755,2021-01-07,21.700000000000003,29.0,25.3,83.0,0.35,1.15,3.0,1.0,0,1
4756,2021-01-08,21.6,29.7,27.5,80.0,0.5,2.3,4.0,1.0,0,1
4757,2021-01-09,22.8,30.4,24.3,92.0,22.4,3.0,5.0,1.0,0,1
4758,2021-01-10,22.46666666666667,29.8,25.1,90.0,6.4,2.2,5.0,2.0,0,1
4759,2021-01-11,22.133333333333333,31.3,25.9,88.0,2.3,0.0,4.0,1.0,0,1
4760,2021-01-12,21.8,30.950000000000003,24.9,92.0,1.5499999999999998,0.65,3.0,1.0,0,1
4761,2021-01-13,22.8,30.6,25.8,85.0,0.8,1.3,4.0,1.0,0,1
4762,2021-01-14,23.4,29.3,25.5,87.0,1.15,1.0,3.0,1.0,0,1
4763,2021-01-15,23.4,31.2,26.5,86.0,1.5,0.1,2.0,0.0,0,1
4764,2021-01-16,22.8,31.6,26.2,80.0,2.0,1.2,3.0,1.0,0,1
4765,2021-01-17,22.366666666666667,30.4,26.1,81.0,1.25,3.0,3.0,1.0,0,1
4766,2021-01-18,21.933333333333334,28.8,24.9,91.0,0.5,3.6,5.0,1.0,0,1
4767,2021-01-19,21.5,26.8,24.3,88.0,7.4,0.4,4.0,1.0,0,1
4768,2021-01-20,22.05,27.8,25.3,91.0,26.5,0.0,4.0,1.0,1,1
4769,2021-01-21,22.6,27.0,24.6,94.0,5.8,0.4,2.0,1.0,0,1
4770,2021-01-22,22.05,29.2,24.3,87.0,1.8,0.0,5.0,1.0,0,1
4771,2021-01-23,21.5,31.2,25.9,86.0,2.1,1.4,4.0,1.0,0,1
4772,2021-01-24,22.7,27.3,24.5,91.0,8.833333333333334,3.4,4.0,1.0,0,1
4773,2021-01-25,22.2,31.0,25.2,88.0,15.566666666666666,0.0,5.0,1.0,1,1
4774,2021-01-26,22.4,30.5,25.5,86.0,22.3,6.1,5.0,1.0,0,1
4775,2021-01-27,22.5,27.8,25.1,88.0,1.7,5.0,4.0,0.0,0,1
4776,2021-01-28,22.2,29.2,24.3,89.0,5.3,0.0,3.0,1.0,0,1
4777,2021-01-29,21.9,28.5,25.0,88.0,29.6,2.0,5.0,1.0,0,1
4778,2021-01-30,22.3,26.5,24.2,92.0,24.35,0.5,3.0,1.0,0,1
4779,2021-01-31,22.65,27.6,25.2,89.0,19.1,0.0,3.0,1.0,1,1
4780,2021-02-01,23.0,28.8,25.2,90.0,19.200000000000003,0.0,3.0,1.0,0,1
4781,2021-02-02,23.0,29.4,25.7,88.0,19.3,2.7,4.0,1.0,1,1
4782,2021-02-03,22.4,27.5,24.2,94.0,25.9,1.5,3.0,1.0,1,1
4783,2021-02-04,23.4,29.4,25.1,92.0,15.6,0.8,5.0,1.0,1,1
